Name,Price,Image URL
Medtech Handyvap Vap-01 Steam Inhaler,₹450,https://cdn01.pharmeasy.in/dam/products_otc/P04708/medtech-handyvap-vap-01-steam-inhaler-2-1644415483.jpg?dim=700x0&dpr=1&q=100
Onetouch Delica Plus Lancing Device| For Virtually Pain Free Blood Glucose Testing,N/A,https://cdn01.pharmeasy.in/dam/products_otc/Q76014/onetouch-delica-plus-lancing-device-for-virtually-pain-free-blood-glucose-testing-6.1-1738850908.jpg?dim=700x0&dpr=1&q=100
Arkray G+ Blood Glucose Monitor Meter With 50 Individually Packed Test Strips,₹1999,https://cdn01.pharmeasy.in/dam/products_otc/U81185/arkray-g-blood-glucose-monitor-meter-with-50-individually-packed-test-strips-2-1689068099.jpg?dim=700x0&dpr=1&q=100
Thyrocare Sugarscan Blood Glucose Test Strips With Free Lancets (25 Strips + 25 Lancets),₹599,https://cdn01.pharmeasy.in/dam/products_otc/N68139/thyrocare-sugarscan-blood-glucose-test-strips-with-free-lancets-25-strips-25-lancets-2-1736933911.jpg?dim=700x0&dpr=1&q=100
Dr. Morepen Gluco Onebg 03 Blood Glucose Test Strip Box Of 25 No'S,₹499,https://cdn01.pharmeasy.in/dam/products_otc/H57982/dr-morepen-gluco-onebg-03-blood-glucose-test-strip-box-of-25-nos-6.1-1738585926.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Performa 100 Strips,₹2800,https://cdn01.pharmeasy.in/dam/products_otc/I05579/accu-chek-performa-100-strips-2-1681372203.jpg?dim=700x0&dpr=1&q=100
Transpacer V Devices,₹529.95,https://cdn01.pharmeasy.in/dam/products/173541/transpacer-v-devices-1-1641298297.jpg?dim=700x0&dpr=1&q=100
Onetouch Ultra Test Strips | Pack Of 50 Strips | For Use With Onetouch Ultra 2 & Ultra Easy,₹1445,https://cdn01.pharmeasy.in/dam/products_otc/131725/onetouch-ultra-test-strips-pack-of-50-strips-for-use-with-onetouch-ultra-2-ultra-easy-6.1-1738850261.jpg?dim=700x0&dpr=1&q=100
Dr Morepen Bp 15 Bp Monitor,₹1570,https://cdn01.pharmeasy.in/dam/products_otc/M64558/dr-morepen-bp-15-bp-monitor-2-1728899886.jpg?dim=700x0&dpr=1&q=100
Accusure Blue Blood Glucose Meter Strips - 50 Strips,₹1300,https://cdn01.pharmeasy.in/dam/products_otc/E95133/accusure-blue-blood-glucose-meter-strips-50-strips-2-1671742128.jpg?dim=700x0&dpr=1&q=100
Beurer Upper Arm Blood Pressure Monitor - Bm 27,₹2240,https://cdn01.pharmeasy.in/dam/products_otc/Y70042/beurer-upper-arm-blood-pressure-monitor-bm-27-2-1632780064.jpg?dim=700x0&dpr=1&q=100
Pharmeasy 3d Manual Roller Massager,₹300,https://cdn01.pharmeasy.in/dam/products_otc/Z08033/pharmeasy-3d-manual-roller-massager-2-1671745289.jpg?dim=700x0&dpr=1&q=100
Newnik St301 Stethoscope - Basic,₹710,https://cdn01.pharmeasy.in/dam/products_otc/Y42084/newnik-st301-stethoscope-basic-2-1664197374.jpg?dim=700x0&dpr=1&q=100
Liveasy Pro Ortho Care Electric Heating Belt | Extra Large,₹1350,https://cdn01.pharmeasy.in/dam/products_otc/S60762/liveasy-pro-ortho-care-electric-heating-belt-extra-large-2-1698825967.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Instant 100 Test Strips,₹2098,https://cdn01.pharmeasy.in/dam/products_otc/Y90087/accu-chek-instant-100-test-strips-1-1695209405.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Aviva 50 Strips,₹1299,https://cdn01.pharmeasy.in/dam/products_otc/000663/accu-chek-aviva-50-strips-2-1669634965.jpg?dim=700x0&dpr=1&q=100
Omron Hem-7124 Digital Arm Type Bp Monitor 1 Numbers,₹2310,https://cdn01.pharmeasy.in/dam/products/E62908/omron-hem-7124-digital-arm-type-bp-monitor-1-nos-1-numbers-2-1644420530.jpg?dim=700x0&dpr=1&q=100
Omron Bp Monitor Hem 7156,₹4090,https://cdn01.pharmeasy.in/dam/products_otc/W37339/omron-bp-monitor-hem-7156-6.1-1712564633.jpg?dim=700x0&dpr=1&q=100
Goqii Smart Vital Ultra Smartwatch|1.78'' Amoled |Spo2| 10 Days Battery | 3 Months Personal Coaching,₹6499,https://cdn01.pharmeasy.in/dam/products_otc/T36762/goqii-smart-vital-ultra-smartwatch-jet-black-178-amoled-368x448-25d-cureved-display-2-1724145589.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Guide Meter With 10 Test Strips,₹2249,https://cdn01.pharmeasy.in/dam/products_otc/M02016/accu-chek-guide-meter-with-10-test-strips-1-1689935941.jpg?dim=700x0&dpr=1&q=100
Contour Ts Gluco Strips 2*25,₹1240,https://cdn01.pharmeasy.in/dam/products_otc/I13315/contour-ts-gluco-strips-225-1-1669710174.jpg?dim=700x0&dpr=1&q=100
Flamingo Orthopaedic Electric Heating Pad | Regular,₹1250,https://cdn01.pharmeasy.in/dam/products_otc/H00888/flamingo-orthopaedic-electric-heating-pad-regular-2-1699002117.jpg?dim=700x0&dpr=1&q=100
Onetouch Select Plus Test Strips | Pack Of 50 Strips | For Use With Onetouch Select Plus Simple,₹1195,https://cdn01.pharmeasy.in/dam/products_otc/N37764/onetouch-select-plus-test-strips-pack-of-50-strips-for-use-with-onetouch-select-plus-simple-6.1-1738850170.jpg?dim=700x0&dpr=1&q=100
Accusure Blood Lancets - 100'S,₹275,https://cdn01.pharmeasy.in/dam/products_otc/R21843/accusure-blood-lancets-100s-2-1674557880.jpg?dim=700x0&dpr=1&q=100
Omron Hem-7124 Bp Monitor,₹2310,https://cdn01.pharmeasy.in/dam/products_otc/Y79335/omron-hem-7124-bp-monitor-2-1641788328.jpg?dim=700x0&dpr=1&q=100
Newnik Pse201 Digital Electronic Personal Scale & Weigh Machine Blue,₹2499,https://cdn01.pharmeasy.in/dam/products_otc/D83162/newnik-pse201-digital-electronic-personal-scale-weigh-machine-blue-2-1664197022.jpg?dim=700x0&dpr=1&q=100
Omron Hem 7143t1-A Digital Bluetooth Blood Pressure Monitor,₹3760,https://cdn01.pharmeasy.in/dam/products_otc/W42450/omron-hem-7143t1-a-digital-bluetooth-blood-pressure-monitor-2-1673941922.jpg?dim=700x0&dpr=1&q=100
Sandpuppy Shape - Xl,₹1499,https://cdn01.pharmeasy.in/dam/products_otc/C86148/sandpuppy-shape-xl-2-1641789308.jpg?dim=700x0&dpr=1&q=100
Onetouch Select Plus Test Strips | Pack Of 25 Strips | For Use With Onetouch Select Plus Simple,₹625,https://cdn01.pharmeasy.in/dam/products_otc/V46471/onetouch-select-plus-test-strips-pack-of-25-strips-for-use-with-onetouch-select-plus-simple-6.1-1738849905.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Orthopaedic Electric Heat Belt Regular,₹949,https://cdn01.pharmeasy.in/dam/products_otc/E16289/pharmeasy-orthopaedic-electric-heat-belt-regular-6.1-1733484692.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Nebulizer,₹1799,https://cdn01.pharmeasy.in/dam/products_otc/H31712/pharmeasy-nebulizer-2-1694147118.jpg?dim=700x0&dpr=1&q=100
Dr Morepen Gluco One Bg 03 Blood Glucose Monitoring Sytem With 25 Test Strips,₹1164,https://cdn01.pharmeasy.in/dam/products_otc/060754/dr-morepen-gluco-one-bg-03-blood-glucose-monitoring-sytem-with-25-test-strips-6.1-1734435914.jpg?dim=700x0&dpr=1&q=100
Dr.Morepen Breath Free Vaporizer,₹450,https://cdn01.pharmeasy.in/dam/products_otc/E07005/drmorepen-breath-free-vaporizer-1-1671742115.jpg?dim=700x0&dpr=1&q=100
Dr. Morepen Professionals Deluxe Stethoscope Model - St 01,₹599,https://cdn01.pharmeasy.in/dam/products_otc/Y36853/dr-morepen-deluxe-stethoscope-model-st-01-1-1641788644.jpg?dim=700x0&dpr=1&q=100
Control D Thermometer,₹249,https://cdn01.pharmeasy.in/dam/products_otc/C59636/control-d-thermometer-1-1654252158.jpg?dim=700x0&dpr=1&q=100
Contour Ts Gluco Strips 50`S,₹1240,https://cdn01.pharmeasy.in/dam/products_otc/209213/contour-ts-gluco-strips-50s-1-1671740758.jpg?dim=700x0&dpr=1&q=100
Medtech Handyneb Smart Nebulizer,₹1966,https://cdn01.pharmeasy.in/dam/products_otc/L88261/medtech-handyneb-smart-nebulizer-1-1676030590.jpg?dim=700x0&dpr=1&q=100
Onetouch Ultra Test Strips | 2 Packs Of 50 Strips Each (Total 100 Strips),₹2890,https://cdn01.pharmeasy.in/dam/products_otc/K25701/onetouch-ultra-test-strips-2-packs-of-50-strips-each-total-100-strips-2-1702982098.jpg?dim=700x0&dpr=1&q=100
Contour Plus Test Strips Box Of 25,₹700,https://cdn01.pharmeasy.in/dam/products_otc/385979/contour-plus-test-strips-box-of-25-1-1669709970.jpg?dim=700x0&dpr=1&q=100
Accusure Simple Blood Glucose Meter,₹730,https://cdn01.pharmeasy.in/dam/products_otc/V56989/accusure-simple-blood-glucose-meter-1-1671742015.jpg?dim=700x0&dpr=1&q=100
Dr. Morepen Gluco One Bg 03 Glucometer Test Strips Box Of 50,₹849,https://cdn01.pharmeasy.in/dam/products_otc/I05582/dr-morepen-gluco-one-bg-03-glucometer-test-strips-box-of-50-6.1-1728900382.jpg?dim=700x0&dpr=1&q=100
Dr Morepen Bg 03 Glucose Meter 1,₹665,https://cdn01.pharmeasy.in/dam/products_otc/C18235/dr-morepen-bg-03-glucose-meter-1-1-1678107091.jpg?dim=700x0&dpr=1&q=100
Onetouch Verio Flex Glucometer Combo With 25 Test Strips & 10 Lancets |Syncs Results With Mobile App,₹2080,https://cdn01.pharmeasy.in/dam/products_otc/B91992/onetouch-verio-flex-glucometer-combo-with-25-test-strips-10-lancets-syncs-results-with-mobile-app-2-1702982230.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Instant S Glucometer Kit (With Free 10 Strips),₹875,https://cdn01.pharmeasy.in/dam/products_otc/I14791/accu-chek-instant-s-glucometer-kit-with-free-10-strips-6.1-1726640112.jpg?dim=700x0&dpr=1&q=100
Breathe O Meter Device,₹547.56,https://cdn01.pharmeasy.in/dam/products_otc/223556/breathe-o-meter-device-2-1671741490.jpg?dim=700x0&dpr=1&q=100
Beurer Pulse Oximeter Po-30 - 1'S,₹2600,https://cdn01.pharmeasy.in/dam/products_otc/Z65197/beurer-pulse-oximeter-po-30-1s-2-1671742331.jpg?dim=700x0&dpr=1&q=100
Rgb Digital Blood Pressure Monitor Machine With C Type Usb Port,₹1600,https://cdn01.pharmeasy.in/dam/products_otc/O67129/rgb-digital-blood-pressure-monitor-machine-with-c-type-usb-port-2-1710767299.jpg?dim=700x0&dpr=1&q=100
Control D Test Strips - 100 Strips,₹2149,https://cdn01.pharmeasy.in/dam/products_otc/H89233/control-d-test-strips-100-strips-2-1671741524.jpg?dim=700x0&dpr=1&q=100
Bpl Smart Oxy Finger Tip Pulse Black Oximeter (Black),₹3350,https://cdn01.pharmeasy.in/dam/products_otc/M67325/bpl-smart-oxy-finger-tip-pulse-black-oximeter-black-2-1654234561.jpg?dim=700x0&dpr=1&q=100
Beurer Ps-160 Weighing Scale,₹3100,https://cdn01.pharmeasy.in/dam/products_otc/E28294/beurer-ps-160-weighing-scale-2-1632783523.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Guide Meter (Bluetoooth) With 10 Strips + Accu-Chek Guide 50 Strips,₹3739,https://cdn01.pharmeasy.in/dam/products_otc/J95518/accu-chek-guide-meter-bluetoooth-with-10-strips-accu-chek-guide-50-strips-2-1671742431.jpg?dim=700x0&dpr=1&q=100
Contour Ts Blood Glucose100'S Test Strip,₹2600,https://cdn01.pharmeasy.in/dam/products_otc/S01548/contour-ts-blood-glucose100s-test-strip-2-1666764171.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Instant Glucometer (With Bluetooth Technology And Mysugr Management App & 10 Free Strips),₹1549,https://cdn01.pharmeasy.in/dam/products_otc/H84790/accu-chek-instant-glucometer-with-bluetooth-technology-and-mysugr-management-app-10-free-strips-6.1-1726640352.jpg?dim=700x0&dpr=1&q=100
Accusure Stethoscope St-01,₹699,https://cdn01.pharmeasy.in/dam/products_otc/B06506/accusure-stethoscope-st-01-1-1671742130.jpg?dim=700x0&dpr=1&q=100
Accusure Non Contact Thermometer,₹1995,https://cdn01.pharmeasy.in/dam/products_otc/Q40087/accusure-non-contact-thermometer-2-1733895653.jpg?dim=700x0&dpr=1&q=100
Flamingo Ortho Heat Belt Xl 1'S,₹1350,https://cdn01.pharmeasy.in/dam/products_otc/I35160/flamingo-ortho-heat-belt-xl-1s-1-1669710441.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Active Meter With 10 Strips + Accu-Chek Active 25 Strips,₹1994,https://cdn01.pharmeasy.in/dam/products_otc/Y15349/accu-chek-active-meter-with-10-strips-accu-chek-active-25-strips-2-1671742431.jpg?dim=700x0&dpr=1&q=100
Onetouch Delica Plus Lancets | Pack Of 50 Lancets | For Virtually Pain Free Blood Glucose Testing,N/A,https://cdn01.pharmeasy.in/dam/products_otc/S77670/onetouch-delica-plus-lancets-pack-of-50-lancets-for-virtually-pain-free-blood-glucose-testing-2-1702981575.jpg?dim=700x0&dpr=1&q=100
Omron Bp Monitor Model Jpn 1,₹5590,https://cdn01.pharmeasy.in/dam/products_otc/X71996/omron-bp-monitor-model-jpn-1-2-1671741835.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Active 2 Packs Of 100 (50x2) Test Strips + 1 Pack Of Softclix Lancet 200,₹4596,https://cdn01.pharmeasy.in/dam/products_otc/R82306/accu-chek-active-2-packs-of-100-50x2-test-strips-1-pack-of-softclix-lancet-200-2-1641793065.jpg?dim=700x0&dpr=1&q=100
Freestyle Libre Sensor Flash Glucose Monitoring System (Yellow) Glucometer,N/A,https://cdn01.pharmeasy.in/dam/products_otc/F61095/freestyle-libre-sensor-flash-glucose-monitoring-system-yellow-glucometer-1-1654169312.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Instant Meter With 10 Strips + Accu-Chek Instant 50 Strips,₹2735,https://cdn01.pharmeasy.in/dam/products_otc/A60184/accu-chek-instant-meter-with-10-strips-accu-chek-instant-50-strips-2-1671742432.jpg?dim=700x0&dpr=1&q=100
Omron Digital Mc 246 Thermometer 1,₹275,https://cdn01.pharmeasy.in/dam/products_otc/P88395/omron-digital-mc-246-thermometer-1-2-1654234167.jpg?dim=700x0&dpr=1&q=100
Onetouch Ultra Test Strips | Pack Of 10 Strips | For Use With Onetouch Ultra 2 & Ultra Easy,₹460,https://cdn01.pharmeasy.in/dam/products_otc/X77618/onetouch-ultra-test-strips-pack-of-10-strips-for-use-with-onetouch-ultra-2-ultra-easy-6.1-1738850342.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Active 50 Test Strips + 2 Packs Of Softclix Lancet 25,₹1395,https://cdn01.pharmeasy.in/dam/products_otc/D97429/accu-chek-active-50-test-strips-2-packs-of-softclix-lancet-25-2-1671742432.jpg?dim=700x0&dpr=1&q=100
Omron Hem 6161 Wrist Bp Monitor 1 Numbers,₹2345,https://cdn01.pharmeasy.in/dam/products/E81938/omron-hem-6161-wrist-bp-monitor-1-nos-1-numbers-2-1644419765.jpg?dim=700x0&dpr=1&q=100
Onetouch Delica Plus Lancets | Pack Of 25 Lancets | For Use With Onetouch Delica Plus Lancing Device,₹175,https://cdn01.pharmeasy.in/dam/products_otc/V58504/onetouch-delica-plus-lancets-pack-of-25-lancets-for-use-with-onetouch-delica-plus-lancing-device-6.01-1738850250.jpg?dim=700x0&dpr=1&q=100
Tynor Ortho Heat Pad I 73 1'S,₹1440,https://cdn01.pharmeasy.in/dam/products_otc/I11915/tynor-ortho-heat-pad-i-73-1s-2-1679564057.jpg?dim=700x0&dpr=1&q=100
Dr. Morepen Gluco One Bg 03 Glucometer Test Strips Box Of 50 With Free Sapphire 25 Lancets,₹849,https://cdn01.pharmeasy.in/dam/products_otc/T75270/dr-morepen-gluco-one-bg-03-glucometer-test-strips-box-of-50-with-free-sapphire-25-lancets-1-1702473363.jpg?dim=700x0&dpr=1&q=100
Control D Test Strips - 25 Strips,₹599,https://cdn01.pharmeasy.in/dam/products_otc/C32023/control-d-test-strips-25-strips-1-1641789226.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Active Glucometer Test Strips Box Of 10,₹425,https://cdn01.pharmeasy.in/dam/products_otc/000675/accu-chek-active-glucometer-test-strips-box-of-10-6.1-1734607630.jpg?dim=700x0&dpr=1&q=100
Dr. Odin Pulse Oximeter Fingertrip-Fs20,₹1850,https://cdn01.pharmeasy.in/dam/products_otc/Y66197/dr-odin-pulse-oximeter-fingertrip-fs20-2-1641794029.jpg?dim=700x0&dpr=1&q=100
Medtech Digital Thermometer Tmp 02,₹187,https://cdn01.pharmeasy.in/dam/products_otc/O66081/medtech-digital-thermometer-tmp-02-2-1676604254.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Softclix Lancet 200'S,₹600,https://cdn01.pharmeasy.in/dam/products_otc/373839/accuchek-softclix-lancet-200s-2-1669710189.jpg?dim=700x0&dpr=1&q=100
Medi-Steam Vaporizer,₹349,https://cdn01.pharmeasy.in/dam/products_otc/G74907/medi-steam-vaporizer-2-1671742470.jpg?dim=700x0&dpr=1&q=100
Accusure Strips 50`S,₹1300,https://cdn01.pharmeasy.in/dam/products_otc/229117/accusure-strips-50s-2-1681368805.jpg?dim=700x0&dpr=1&q=100
Control D - 100 Lancets,₹349,https://cdn01.pharmeasy.in/dam/products_otc/R54610/control-d-100-lancets-1-1641789232.jpg?dim=700x0&dpr=1&q=100
Onetouch Select Plus Simple Glucometer | Free 10 Test Strips + 10 Sterile Lancets + 1 Lancing Device,₹1147,https://cdn01.pharmeasy.in/dam/products_otc/D95288/onetouch-select-plus-simple-glucometer-free-10-test-strips-10-sterile-lancets-1-lancing-device-3-1700200875.jpg?dim=700x0&dpr=1&q=100
Dr Odin Finger Tip Pulse Oximeter,₹1999,https://cdn01.pharmeasy.in/dam/products_otc/Z40947/dr-odin-finger-tip-pulse-oximeter-2-1654232979.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Active Glucometer Test Strips Strip Of 25,₹795,https://cdn01.pharmeasy.in/dam/products_otc/000680/accu-chek-active-glucometer-test-strips-strip-of-25-2-1726639968.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Accu-Chek Instant Blood Glucose Test Strip 25,₹795,https://cdn01.pharmeasy.in/dam/products_otc/G42241/accu-chek-instant-blood-glucose-test-strip-25-2-1671741845.jpg?dim=700x0&dpr=1&q=100
Accusure Manual Blood Pressure Monitor With Aneroid Gauge - Professional-Grade Sphygmomanometer,₹1485,https://cdn01.pharmeasy.in/dam/products_otc/U40192/accusure-manual-blood-pressure-monitor-with-aneroid-gauge-professional-grade-sphygmomanometer-2-1729065880.jpg?dim=700x0&dpr=1&q=100
Accusure Ts Blood Presure Monitor,₹1840,https://cdn01.pharmeasy.in/dam/products_otc/N15123/accusure-ts-blood-presure-monitor-1-1671741789.jpg?dim=700x0&dpr=1&q=100
Onetouch Select Test Strips | 2 Packs Of 50 Strips Each (Total 100 Strips),₹2590,https://cdn01.pharmeasy.in/dam/products_otc/R58874/onetouch-select-test-strips-2-packs-of-50-strips-each-total-100-strips-6.1-1703057561.jpg?dim=700x0&dpr=1&q=100
Omron Hem-7120 Digital Arm Type Bp Monitor 1 Numbers,₹2490,https://cdn01.pharmeasy.in/dam/products/P16734/omron-hem-7120-digital-arm-type-bp-monitor-1-nos-2-1644415557.jpg?dim=700x0&dpr=1&q=100
Control D Test Strips - 50 Strips,₹1149,https://cdn01.pharmeasy.in/dam/products_otc/X16185/control-d-test-strips-50-strips-1-1654249583.jpg?dim=700x0&dpr=1&q=100
Liveasy Devices Digital Thermometer Let-01,₹249,https://cdn01.pharmeasy.in/dam/products_otc/L46153/liveasy-devices-digital-thermometer-let-01-2-1709529014.jpg?dim=700x0&dpr=1&q=100
Omron Smart Elite+ Hem 7600t Tubeless 360° Accurate Digital Blood Pressure Monitor Black,₹11990,https://cdn01.pharmeasy.in/dam/products_otc/O04059/omron-smart-elite-hem-7600t-tubeless-360-accurate-digital-blood-pressure-monitor-black-2-1684392562.jpg?dim=700x0&dpr=1&q=100
Letsshave Balls And Body Trimmer For Men,N/A,https://cdn01.pharmeasy.in/dam/products_otc/R09591/letsshave-balls-and-body-trimmer-for-men-2-1739156863.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Softclix Lancing Device And 25 Lancets Combikit 1 No'S,N/A,https://cdn01.pharmeasy.in/dam/products_otc/T75732/accu-chek-softclix-lancing-device-and-25-lancets-combikit-1-nos-2-1726469611.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Softclix Lancets - 4 Packs Of Softclix Lancet 25,N/A,https://cdn01.pharmeasy.in/dam/products_otc/F47119/accu-chek-softclix-lancets-4-packs-of-softclix-lancet-25-2-1685353783.jpg?dim=700x0&dpr=1&q=100
Control D 100 Sterile Comfort Lancets 100,₹349,https://cdn01.pharmeasy.in/dam/products_otc/U10745/control-d-100-sterile-comfort-lancets-100-1-1671742054.jpg?dim=700x0&dpr=1&q=100
Onetouch Verio Test Strips | Pack Of 25 Strips | For Use With Onetouch Verio Flex Glucometer,₹700,https://cdn01.pharmeasy.in/dam/products_otc/N39389/onetouch-verio-test-strips-pack-of-25-strips-for-use-with-onetouch-verio-flex-glucometer-6.1-1738850476.jpg?dim=700x0&dpr=1&q=100
Accusure Simple Blood Glucose Test Strip - 25 Strips,₹595,https://cdn01.pharmeasy.in/dam/products_otc/T85923/accusure-simple-blood-glucose-test-strip-25-strips-1-1671742134.jpg?dim=700x0&dpr=1&q=100
Accu-Chek Guide 2 Packs Of 50 Strips,₹2980,https://cdn01.pharmeasy.in/dam/products_otc/O59294/accu-chek-guide-2-packs-of-50-strips-2-1632783473.jpg?dim=700x0&dpr=1&q=100
